transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,stock_price,total_trade_amount,customer_account_type,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry
7644,2024-06-21,3588,9,1,115,183.94,235.4577580469093,27077.64217539457,1,0,0,0,High,0,5
55,2023-01-04,4955,8,0,469,267.17625,199.05491264864767,93356.75403221576,1,4,0,0,High,4,1
3452,2023-09-07,3208,6,0,234,215.5,148.31744232187526,34706.28150331881,1,2,0,0,Mid,1,2
6306,2024-03-18,4519,12,0,811,207.29,118.60574690730834,96189.26074182706,0,1,0,0,Mid,1,7
1482,2023-04-14,3588,17,0,146,189.4,148.97348543032408,21750.128872827314,1,0,0,0,Mid,4,6
4874,2023-12-14,193,5,0,285,265.45,91.9638515108792,26209.69768060057,1,2,0,0,High,1,2
8039,2024-07-22,3087,9,0,91,121.72625000000004,214.45756875742143,19515.63875692535,1,1,0,0,High,0,5
3336,2023-08-30,4747,12,0,118,198.3,131.74623842402875,15546.056134035392,1,4,0,0,Mid,1,7
6017,2024-02-27,4747,6,0,227,201.98,160.47154080890212,36427.03976362078,1,3,0,0,Mid,1,2
4927,2023-12-18,4747,11,1,346,207.7,13.238444618191828,4580.501837894372,1,1,0,0,High,4,1
5798,2024-02-08,4519,17,0,68,202.94,148.3122564977064,10085.233441844035,0,2,0,0,Mid,4,6
9832,2024-11-27,3938,5,1,94,213.12,46.30454070484591,4352.626826255516,1,4,0,0,High,1,2
5084,2023-12-27,182,5,1,118,267.17625,100.57920802244674,11868.346546648714,1,4,0,0,High,1,2
6646,2024-04-10,511,11,0,140,267.17625,13.786309154487268,1930.0832816282175,1,4,0,0,High,4,1
5491,2024-01-19,4519,18,0,74,204.61,35.42432661924227,2621.400169823928,0,0,0,0,Mid,1,2
769,2023-02-23,4144,8,0,54,121.72625000000004,286.6935462217972,15481.451495977048,1,2,0,0,High,4,1
2066,2023-05-30,55,17,0,45,121.72625000000004,185.50796797388105,8347.858558824648,1,3,0,0,Mid,4,6
9501,2024-11-01,3812,19,0,105,187.26,62.125457979564096,6523.17308785423,0,0,0,0,Mid,1,2
7312,2024-05-30,1513,3,1,22,185.36,120.72884759213426,2656.0346470269537,1,2,0,0,Low,2,0
8478,2024-08-23,4080,7,0,745,267.17625,139.66180698925194,104048.0462069927,1,0,0,0,High,1,2
4525,2023-11-23,2242,5,0,142,121.72625000000004,85.0869890773762,12082.35244898742,1,2,0,0,High,1,2
2718,2023-07-18,1513,11,1,126,208.94,18.10290530751886,2280.9660687473765,1,3,0,0,High,4,1
2080,2023-05-31,1166,8,0,286,205.5,284.12722048739323,81260.38505939447,1,4,0,0,High,4,1
8915,2024-09-24,4747,8,1,267,202.87,485.1492889505754,129534.86014980363,1,3,0,0,High,4,1
952,2023-03-08,1513,17,1,210,201.77,145.88056565419777,30634.91878738153,1,4,0,0,Mid,4,6
8059,2024-07-23,3938,8,1,50,208.17,438.88004096694016,21944.002048347007,1,3,0,0,High,4,1
2483,2023-06-29,4747,11,0,285,192.33,20.87050594353117,5948.094193906384,1,2,0,0,High,4,1
1760,2023-05-08,4716,8,1,352,241.12,317.5974383446467,111794.29829731565,1,1,0,0,High,4,1
4423,2023-11-16,3938,8,0,171,205.04,316.2817767667675,54084.183827117246,1,2,0,0,High,4,1
6705,2024-04-16,3775,5,0,304,267.17625,55.36492147446268,16830.936128236655,1,3,0,0,High,1,2
5183,2024-01-02,4747,11,1,461,205.11,10.45885616361415,4821.532691426123,1,3,0,0,High,4,1
8534,2024-08-28,3938,5,0,99,208.69,42.5546263351082,4212.908007175713,1,4,0,0,High,1,2
3702,2023-09-25,3588,9,0,759,180.97,125.47963170888634,95239.04046704473,1,1,0,0,High,0,5
4244,2023-11-03,4955,8,1,91,210.51,360.8903754667266,32841.02416747212,1,0,0,0,High,4,1
689,2023-02-17,200,5,0,91,121.72625000000004,119.0209968240875,10830.910710991962,0,0,0,0,High,1,2
3433,2023-09-06,4747,11,0,684,200.38,14.7335130783014,10077.722945558156,1,4,0,0,High,4,1
4945,2023-12-19,4998,5,0,148,156.5,96.80866955009398,14327.683093413909,1,3,0,0,High,1,2
967,2023-03-09,3339,11,1,40,267.17625,24.65536398628544,986.2145594514176,1,2,0,0,High,4,1
9485,2024-10-31,1816,17,0,155,201.77,139.22736631851066,21580.241779369153,1,2,0,0,Mid,4,6
2714,2023-07-18,1157,8,1,65,161.57,369.72582809973153,24032.178826482548,1,3,0,0,High,4,1
4758,2023-12-07,4716,5,0,597,267.17625,90.9008179312703,54267.788304968366,1,2,0,0,High,1,2
9546,2024-11-06,366,12,1,76,245.76,91.62647309546628,6963.611955255437,1,4,0,0,Mid,1,7
6321,2024-03-19,4023,5,1,67,188.42,65.51960539398661,4389.813561397103,1,3,0,0,High,1,2
5976,2024-02-23,3749,1,0,15,143.67,257.50322375843496,3862.548356376524,1,0,0,0,Low,0,5
3573,2023-09-15,4644,8,0,353,267.17625,331.39724024728497,116983.2258072916,1,0,0,0,High,4,1
5300,2024-01-09,3772,11,0,310,223.11,11.605766148641592,3597.787506078894,1,3,0,0,High,4,1
1991,2023-05-25,1513,5,0,28,228.0,114.17963834791486,3197.029873741616,1,2,0,0,High,1,2
1206,2023-03-28,4747,5,1,380,210.29,123.6849281414491,47000.27269375066,1,3,0,0,High,1,2
4972,2023-12-20,4955,8,0,213,206.23,387.0494638671653,82441.53580370621,1,4,0,0,High,4,1
6784,2024-04-22,4956,7,0,165,129.5,126.7491178662337,20913.604447928563,1,1,0,0,High,1,2
3601,2023-09-18,1956,17,0,329,195.5,183.71690663423172,60442.86228266224,1,1,0,0,Mid,4,6
6491,2024-04-01,1157,5,1,106,198.3,69.48344965967608,7365.245663925665,1,1,0,0,High,1,2
8610,2024-09-02,4747,18,0,55,202.11,37.60218838821073,2068.12036135159,1,1,0,0,Mid,1,2
9979,2024-12-05,2426,5,1,107,177.29,46.35637451555417,4960.132073164296,1,2,0,0,High,1,2
8071,2024-07-23,1574,18,0,17,121.72625000000004,34.31833800852729,583.4117461449639,0,3,0,0,Mid,1,2
8578,2024-08-30,192,5,1,53,267.17625,44.09640374494969,2337.1093984823337,1,0,0,0,High,1,2
7974,2024-07-16,193,11,0,155,250.25,9.483623627209136,1469.961662217416,1,3,0,0,High,4,1
1626,2023-04-27,1228,5,0,237,237.0,120.44204517717164,28544.764706989678,1,2,0,0,High,1,2
537,2023-02-06,4141,11,0,111,121.72625000000004,24.832916053942164,2756.4536819875802,1,1,0,0,High,4,1
8767,2024-09-12,2707,11,1,197,197.53,6.861428423924672,1351.7013995131604,1,2,0,0,High,4,1
7971,2024-07-16,4747,10,0,44,202.32,87.49039947394772,3849.5775768536996,1,3,0,0,Mid,2,0
4213,2023-11-01,2903,17,0,19,121.72625000000004,215.12185983034465,4087.315336776548,1,4,0,0,Mid,4,6
6457,2024-03-28,3588,11,1,433,183.48,14.153701903352143,6128.552924151478,1,2,0,0,High,4,1
3508,2023-09-11,4955,19,0,71,208.8,67.5963320798202,4799.339577667234,1,1,0,0,Mid,1,2
8394,2024-08-16,4063,18,0,440,267.17625,36.49327270342543,16057.03998950719,1,0,0,0,Mid,1,2
7113,2024-05-15,4747,12,0,103,203.21,132.87574108136812,13686.201331380917,1,4,0,1,Mid,1,7
2709,2023-07-17,1553,19,0,106,121.72625000000004,79.24482017784509,8399.95093885158,1,1,0,0,Mid,1,2
5032,2023-12-22,4747,17,0,125,206.53,216.39264590659235,27049.080738324043,1,0,0,0,Mid,4,6
6515,2024-04-02,3938,7,1,99,205.0,128.25882930992387,12697.624101682462,1,3,0,0,High,1,2
4663,2023-12-01,280,5,1,104,143.5,91.92642687189024,9560.348394676585,0,0,0,0,High,1,2
4022,2023-10-19,4955,11,0,560,211.18,11.08704852131156,6208.747171934474,1,2,0,0,High,4,1
1855,2023-05-15,4519,17,1,136,224.0,177.74959908144416,24173.945475076405,0,1,0,0,Mid,4,6
9426,2024-10-28,3588,6,0,78,179.83,120.77709896064836,9420.613718930572,1,1,0,0,Mid,1,2
2873,2023-07-27,3938,17,1,140,187.77,185.14120324045425,25919.768453663593,1,2,0,0,Mid,4,6
3031,2023-08-09,2923,8,0,200,200.0,351.3271532441977,70265.43064883954,0,4,0,0,High,4,1
1646,2023-04-28,2426,5,0,107,258.07,120.10060514643844,12850.764750668914,1,0,0,0,High,1,2
3418,2023-09-05,4747,19,1,27,198.98,73.8074310358631,1992.8006379683038,1,3,0,0,Mid,1,2
3477,2023-09-08,1494,11,1,263,267.17625,13.13736305583851,3455.126483685528,1,0,0,0,High,4,1
9553,2024-11-07,349,5,1,102,121.72625000000004,57.73216360858272,5888.6806880754375,1,2,0,0,High,1,2
1793,2023-05-10,4747,11,0,286,195.22,20.36759830260135,5825.133114543986,1,4,0,0,High,4,1
3798,2023-10-03,2707,5,1,136,184.12,116.73805683058303,15876.375728959292,1,3,0,0,High,1,2
3369,2023-09-01,4615,8,0,199,225.5,332.8120822865463,66229.60437502271,1,0,0,0,High,4,1
7197,2024-05-22,314,5,0,381,267.17625,44.2394678899592,16855.237266074455,1,4,0,0,High,1,2
9642,2024-11-13,2096,17,1,33,267.17625,141.1745465109789,4658.760034862304,0,4,0,1,Mid,4,6
5110,2023-12-28,4023,11,1,358,184.8,10.825938084590211,3875.6858342832957,1,2,0,0,High,4,1
6025,2024-02-27,4955,12,0,82,208.66,124.48402624370594,10207.690151983887,1,3,0,0,Mid,1,7
8796,2024-09-16,3938,7,1,402,208.49,132.15073913246138,53124.59713124947,1,1,0,0,High,1,2
9295,2024-10-17,3813,17,0,73,170.92,145.0674056170732,10589.920610046343,1,2,0,0,Mid,4,6
127,2023-01-09,4955,12,1,343,238.5,157.1485046595915,53901.93709823989,1,1,0,0,Mid,1,7
5960,2024-02-22,4955,7,1,216,209.66,131.73724347467927,28455.244590530725,1,2,0,0,High,1,2
3877,2023-10-09,1340,8,0,43,155.5,353.81460871020283,15214.028174538722,1,1,0,0,High,4,1
4452,2023-11-17,4955,19,1,18,206.36,52.216477543658094,939.8965957858456,1,0,0,0,Mid,1,2
7148,2024-05-17,4747,8,1,432,202.68,447.7957118796935,193447.7475320276,1,0,0,0,High,4,1
3532,2023-09-12,4747,17,0,35,199.97,197.1343592221505,6899.702572775267,1,3,0,0,Mid,4,6
828,2023-02-28,3171,8,0,106,121.72625000000004,273.93592304322846,29037.207842582215,1,3,0,0,High,4,1
7791,2024-07-03,1560,11,0,72,121.72625000000004,9.552934103728203,687.8112554684307,1,4,0,0,High,4,1
985,2023-03-10,4747,12,1,108,167.58,157.0399419098155,16960.313726260072,1,0,0,0,Mid,1,7
7784,2024-07-03,4747,5,0,133,202.28,49.59680339179618,6596.374851108892,1,4,0,0,High,1,2
2444,2023-06-27,2707,11,0,227,260.67,22.027022668700745,5000.134145795069,1,3,0,0,High,4,1
8555,2024-08-29,3588,5,1,115,185.3,46.030469016416426,5293.503936887889,1,2,0,0,High,1,2
346,2023-01-23,4747,11,0,68,169.14,27.21758737681472,1850.795941623401,1,1,0,0,High,4,1
815,2023-02-27,3961,11,0,451,267.17625,23.459861616364933,10580.397588980584,1,1,0,0,High,4,1
6167,2024-03-07,3812,12,1,142,189.42,117.66547942618855,16708.498078518776,0,2,0,0,Mid,1,7
5780,2024-02-08,4747,5,0,129,201.02,114.5417023501906,14775.879603174588,1,2,0,0,High,1,2
2117,2023-06-01,4519,17,0,45,227.86,173.25405932120964,7796.432669454433,0,2,0,0,Mid,4,6
794,2023-02-24,1279,11,0,116,121.72625000000004,23.959445690855773,2779.2957001392697,1,0,0,0,High,4,1
6899,2024-04-30,3691,12,0,61,121.72625000000004,126.46832059901617,7714.567556539986,1,3,0,0,Mid,1,7
2675,2023-07-13,4519,12,0,89,219.36,144.86703051427543,12893.165715770512,0,2,0,0,Mid,1,7
95,2023-01-06,4629,5,1,175,267.17625,125.3567361879294,21937.428832887646,1,0,0,0,High,1,2
4226,2023-11-02,2939,11,0,603,267.17625,11.959999428595196,7211.879655442904,0,2,0,0,High,4,1
3757,2023-09-28,4955,12,0,151,209.02,133.37212303630014,20139.19057848132,1,2,0,0,Mid,1,7
2892,2023-07-28,192,16,0,91,267.17625,124.50273410157192,11329.748803243045,1,0,0,0,Mid,3,3
2372,2023-06-20,1513,16,0,82,212.79,140.03506368350818,11482.87522204767,1,3,0,0,Mid,3,3
9389,2024-10-24,2920,5,1,245,144.95,48.231645390947264,11816.75312078208,1,2,0,0,High,1,2
3229,2023-08-23,193,6,1,88,229.52,146.10779210941632,12857.485705628636,1,4,0,0,Mid,1,2
7864,2024-07-09,4747,8,1,315,201.91,465.1550735687061,146523.84817414242,1,3,0,0,High,4,1
6360,2024-03-21,350,12,0,47,121.72625000000004,119.8906915735048,5634.862503954725,1,2,0,0,Mid,1,7
9197,2024-10-11,4747,7,1,88,204.24,135.80760811565304,11951.069514177467,1,0,0,0,High,1,2
7327,2024-05-30,4519,17,0,86,210.51,113.1909239705161,9734.419461464384,0,2,0,0,Mid,4,6
6029,2024-02-27,2178,17,0,59,121.72625000000004,156.94069594830572,9259.501060950037,1,3,0,0,Mid,4,6
1866,2023-05-16,4747,5,1,55,197.56,124.00438135933344,6820.240974763339,1,3,0,0,High,1,2
4613,2023-11-28,3651,17,0,103,121.72625000000004,214.4616818187944,22089.553227335822,1,3,0,0,Mid,4,6
2646,2023-07-12,456,8,0,406,267.17625,337.78270807750494,137139.779479467,1,4,0,0,High,4,1
2244,2023-06-12,1797,7,0,122,210.0,105.98329369771888,12929.961831121704,1,1,0,0,High,1,2
5374,2024-01-15,2988,8,0,307,251.28,371.3853065427013,114015.2891086093,1,1,0,0,High,4,1
2337,2023-06-16,182,17,0,43,267.17625,155.40410804574543,6682.376645967053,1,0,0,0,Mid,4,6
951,2023-03-08,3588,17,1,127,174.61,145.88056565419777,18526.831838083115,1,4,0,0,Mid,4,6
1121,2023-03-21,4747,5,1,184,189.08,133.57086566747307,24577.039282815043,1,3,0,0,High,1,2
2205,2023-06-08,1189,11,0,143,267.17625,19.019995907870346,2719.859414825459,1,2,0,0,High,4,1
420,2023-01-27,4747,5,1,155,159.11,138.7917995900418,21512.72893645648,1,0,0,0,High,1,2
923,2023-03-07,4747,11,0,397,164.67,25.31987710017627,10051.99120876998,1,3,0,0,High,4,1
8670,2024-09-06,4911,11,0,143,143.0,7.020299338798199,1003.9028054481424,1,0,0,0,High,4,1
5409,2024-01-16,193,9,1,480,254.32,222.0701819042348,106593.68731403271,1,3,0,0,High,0,5
5789,2024-02-08,3938,10,1,163,204.87,77.80691959632783,12682.527894201436,1,2,0,0,Mid,2,0
5743,2024-02-05,2871,19,0,58,123.94,52.71066686342758,3057.2186780787997,1,1,0,0,Mid,1,2
7668,2024-06-24,2426,11,0,187,191.52,9.34315210592099,1747.169443807225,1,1,0,0,High,4,1
5568,2024-01-25,4747,5,0,63,201.77,138.70633009168134,8738.498795775924,1,2,0,0,High,1,2
8136,2024-07-29,1513,12,0,377,193.41,113.31118794117548,42718.31785382315,1,1,0,1,Mid,1,7
1203,2023-03-27,4160,17,0,10,121.72625000000004,178.99135850711852,1789.9135850711853,1,1,0,0,Mid,4,6
5766,2024-02-07,3588,5,0,97,180.13,119.81742854559464,11622.290568922679,1,4,0,0,High,1,2
8390,2024-08-16,4023,17,1,59,173.97,93.199728336172,5498.783971834148,1,0,0,0,Mid,4,6
1971,2023-05-24,4925,1,0,94,121.72625000000004,167.70911012075965,15764.656351351407,1,4,0,0,Low,0,5
4019,2023-10-19,1157,11,0,2104,188.29,11.08704852131156,23327.150088839524,1,2,0,0,High,4,1
3688,2023-09-22,4987,18,0,261,121.72625000000004,45.38390742774008,11845.19983864016,1,0,0,0,Mid,1,2
1998,2023-05-25,3354,11,0,68,267.17625,19.27818466978828,1310.9165575456032,1,2,0,0,High,4,1
4034,2023-10-20,4747,5,0,57,204.44,93.71908700148757,5341.987959084791,1,0,0,0,High,1,2
1249,2023-03-30,4747,11,1,127,208.67,20.3567493758004,2585.307170726651,1,2,0,0,High,4,1
2193,2023-06-07,193,17,0,60,213.59,164.98546316023862,9899.127789614318,1,4,0,0,Mid,4,6
2713,2023-07-18,4747,5,0,371,189.32,99.1516646946135,36785.267601701606,1,3,0,0,High,1,2
2191,2023-06-07,2439,16,0,42,121.72625000000004,145.5156193244877,6111.656011628483,1,4,0,0,Mid,3,3
4671,2023-12-01,1157,11,0,193,183.92,13.01493968873248,2511.883359925369,1,0,0,0,High,4,1
5143,2023-12-29,4058,17,0,101,121.72625000000004,218.2117170422514,22039.38342126739,1,0,0,0,Mid,4,6
5985,2024-02-23,4519,11,1,301,207.23,10.92766214053363,3289.226304300623,0,0,0,0,High,4,1
6566,2024-04-04,3062,18,0,102,121.72625000000004,50.986080736877724,5200.5802351615275,1,2,0,0,Mid,1,2
7805,2024-07-04,3623,5,1,25,136.89,46.69826070606274,1167.4565176515684,0,2,0,0,High,1,2
6944,2024-05-03,4747,5,0,170,202.57,53.28262400454969,9058.046080773447,1,0,0,0,High,1,2
2137,2023-06-02,3588,16,1,46,176.47,148.67194305801075,6838.909380668495,1,0,0,0,Mid,3,3
1066,2023-03-17,537,1,0,8,121.72625000000004,169.81303283353242,1358.5042626682593,1,0,0,0,Low,0,5
601,2023-02-09,1513,11,0,350,159.47,25.37839754572368,8882.439141003288,1,2,0,0,High,4,1
4228,2023-11-02,1598,11,0,143,143.0,11.959999428595196,1710.279918289113,1,2,0,0,High,4,1
7578,2024-06-19,336,5,1,214,151.14,52.40709374940906,11215.118062373538,1,4,0,0,High,1,2
78,2023-01-05,3339,6,0,267,267.0,189.0233412726004,50469.232119784305,1,2,0,0,Mid,1,2
7547,2024-06-14,4023,18,0,61,181.34,46.10670054208282,2812.508733067052,1,0,0,0,Mid,1,2
2899,2023-07-31,193,5,0,673,230.5,102.17392226599884,68763.04968501722,1,1,0,0,High,1,2
4821,2023-12-11,4747,17,0,104,207.6,221.48295115049496,23034.226919651475,1,1,0,0,Mid,4,6
9303,2024-10-18,1513,9,0,344,199.4,303.42673168710127,104378.79570036284,1,0,0,0,High,0,5
6414,2024-03-26,4955,7,1,32,205.34,125.95740161284697,4030.636851611103,1,3,0,0,High,1,2
9065,2024-10-03,4747,5,1,746,203.39,39.67569074618757,29598.06529665593,1,2,0,0,High,1,2
8008,2024-07-18,1494,11,0,52,255.76,9.018152767342784,468.94394390182475,1,2,0,0,High,4,1
5469,2024-01-19,3938,5,1,917,204.8,143.72382774740063,131794.75004436637,1,0,0,0,High,1,2
5952,2024-02-21,4747,17,1,440,202.4,158.3170565728982,69659.5048920752,1,4,0,0,Mid,4,6
3392,2023-09-04,557,8,0,73,121.72625000000004,324.5994395346273,23695.759086027796,0,1,0,0,High,4,1
5416,2024-01-16,614,17,0,39,121.72625000000004,194.06869502340507,7568.679105912798,1,3,0,0,Mid,4,6
2561,2023-07-05,4747,12,1,111,190.66,151.25612259917384,16789.429608508297,1,4,0,0,Mid,1,7
8163,2024-07-31,4955,19,1,88,204.5,47.89971770245674,4215.175157816193,1,4,0,0,Mid,1,2
2636,2023-07-11,4955,14,0,184,204.31,18.27284397678691,3362.203291728791,1,3,0,0,Low,1,7
5257,2024-01-05,4990,11,0,302,182.25,11.360302687873222,3430.811411737713,1,0,0,0,High,4,1
3531,2023-09-12,1157,17,0,48,158.2,197.1343592221505,9462.449242663224,1,3,0,0,Mid,4,6
8568,2024-08-29,2461,17,0,293,145.31,100.6083258683627,29478.23947943027,1,2,0,0,Mid,4,6
1909,2023-05-18,4843,11,0,79,121.72625000000004,18.85106127028503,1489.2338403525173,1,2,0,0,High,4,1
236,2023-01-17,474,7,0,1212,267.17625,158.03657145605595,191540.3246047398,1,3,0,0,High,1,2
1605,2023-04-25,4955,11,0,253,218.01,19.210494246983554,4860.255044486839,1,3,0,0,High,4,1
7985,2024-07-17,637,11,1,40,176.59,9.288516207457793,371.5406482983117,1,4,0,0,High,4,1
3491,2023-09-11,4519,10,1,212,206.95,84.79783471619234,17977.140959832777,0,1,0,0,Mid,2,0
1995,2023-05-25,1513,9,0,413,228.18,145.49872525782823,60090.973531483054,1,2,0,0,High,0,5
2825,2023-07-26,4747,5,0,35,189.64,101.86205641434424,3565.171974502048,1,4,0,0,High,1,2
9286,2024-10-17,3588,12,1,357,180.9,94.33198408544293,33676.51831850313,1,2,0,0,Mid,1,7
1343,2023-04-06,1872,11,0,36,121.72625000000004,21.15480368726551,761.5729327415584,1,2,0,0,High,4,1
8513,2024-08-27,4955,11,1,283,203.87,7.997936079027112,2263.4159103646725,1,3,0,0,High,4,1
1620,2023-04-26,3749,8,0,141,141.0,308.6499743292068,43519.64638041816,1,4,0,0,High,4,1
5288,2024-01-08,4747,17,0,179,204.76,215.89952436502807,38646.01486134002,1,1,0,0,Mid,4,6
2061,2023-05-30,4682,11,0,44,121.72625000000004,19.667074619346483,865.3512832512453,1,3,0,0,High,4,1
9956,2024-12-03,4747,19,1,51,206.07,60.36010944001481,3078.3655814407552,1,3,0,0,Mid,1,2
2220,2023-06-09,182,9,0,2375,267.17625,151.2364261880607,359186.51219664415,1,0,0,0,High,0,5
6039,2024-02-28,4747,10,1,10,201.55,79.26962589339225,792.6962589339224,1,4,0,0,Mid,2,0
261,2023-01-18,4747,8,0,116,198.22,227.1525160933904,26349.691866833287,1,4,0,0,High,4,1
9366,2024-10-23,4747,5,1,62,204.15,47.29735757504626,2932.436169652868,1,4,0,0,High,1,2
9094,2024-10-04,1513,10,0,243,196.79,80.79916716317055,19634.197620650444,1,0,0,0,Mid,2,0
3745,2023-09-28,1513,5,0,329,186.01,115.54148417893312,38013.148294868995,1,2,0,0,High,1,2
2027,2023-05-26,990,17,0,102,121.72625000000004,192.7217487946912,19657.6183770585,1,0,0,0,Mid,4,6
6989,2024-05-07,4023,11,0,75,180.01,10.520722487483631,789.0541865612723,1,3,0,0,High,4,1
4235,2023-11-02,4747,18,0,13,202.46,36.66887061082378,476.6953179407092,1,2,0,0,Mid,1,2
1918,2023-05-18,4747,17,0,63,196.5,178.94631146021393,11273.617621993479,1,2,0,0,Mid,4,6
1829,2023-05-12,1513,11,1,139,236.67,19.6483052980233,2731.1144364252386,1,0,0,0,High,4,1
6234,2024-03-13,1157,8,0,304,203.54,457.5657886910744,139099.9997620866,1,4,0,0,High,4,1
9333,2024-10-21,4747,17,0,351,204.51,138.8196097479332,48725.68302152456,1,1,0,0,Mid,4,6
6284,2024-03-15,3938,11,0,374,204.29,12.821007958627469,4795.056976526674,1,0,0,0,High,4,1
4209,2023-11-01,1513,9,1,340,178.45,133.0241679894877,45228.21711642582,1,4,0,0,High,0,5
225,2023-01-16,998,19,0,96,168.0,104.11173300820532,9994.726368787711,1,1,0,0,Mid,1,2
8916,2024-09-24,4955,8,0,66,206.31,485.1492889505754,32019.853070737976,1,3,0,0,High,4,1
6470,2024-03-29,3588,5,0,112,183.3,66.70449056212078,7470.902942957528,1,0,0,0,High,1,2
9414,2024-10-25,3938,8,0,125,211.83,447.1893131929865,55898.66414912331,1,0,0,0,High,4,1
847,2023-03-01,3363,11,0,312,267.17625,23.79877135947214,7425.2166641553085,1,4,0,0,High,4,1
4290,2023-11-07,4747,18,1,121,200.71,33.63194206456862,4069.4649898128027,1,3,0,0,Mid,1,2
5561,2024-01-24,4747,12,0,76,202.04,125.56683474203008,9543.079440394285,1,4,0,0,Mid,1,7
2552,2023-07-05,623,5,0,262,262.0,105.56778045217884,27658.758478470856,1,4,0,0,High,1,2
118,2023-01-09,4747,5,0,310,190.7,130.11487969859573,40335.61270656467,1,1,0,0,High,1,2
8838,2024-09-18,4747,5,0,443,201.94,47.39486026540336,20995.923097573686,1,4,0,0,High,1,2
5967,2024-02-22,4901,8,0,192,192.0,380.5468571754876,73064.99657769362,1,2,0,0,High,4,1
8196,2024-08-02,1157,8,0,229,199.48,464.5105459261377,106372.91501708553,1,0,0,0,High,4,1
8660,2024-09-06,4,0,0,82,230.57,40.31534762698568,3305.8585054128257,1,0,0,0,Low,1,7
7490,2024-06-11,227,8,0,132,197.92,575.0409424374404,75905.40440174214,1,3,0,0,High,4,1
6,2023-01-02,1513,5,0,114,121.72625000000004,136.61322857985922,15573.908058103952,1,1,0,0,High,1,2
5343,2024-01-11,2437,12,0,162,162.0,123.88167006488112,20068.830550510742,1,2,0,0,Mid,1,7
9112,2024-10-07,4153,9,0,284,258.0,304.94430604127365,86604.18291572171,1,1,0,0,High,0,5
4325,2023-11-09,4700,11,0,97,167.69,11.505237499658596,1116.008037466884,0,2,0,0,High,4,1
1064,2023-03-16,4747,17,0,92,192.0,152.2815122664356,14009.899128512076,1,2,0,0,Mid,4,6
2591,2023-07-07,4747,8,1,183,189.36,350.1078132751387,64069.729829350385,1,0,0,0,High,4,1
8435,2024-08-21,4955,5,1,199,203.78,44.13522108684664,8782.908996282482,1,4,0,0,High,1,2
3736,2023-09-27,300,17,0,94,121.72625000000004,171.43717091018735,16115.09406555761,1,4,0,0,Mid,4,6
3518,2023-09-12,1157,11,0,329,159.53,12.65804437702471,4164.49660004113,1,3,0,0,High,4,1
6987,2024-05-07,474,10,0,42,209.55,76.01600832422398,3192.672349617407,1,3,0,0,Mid,2,0
6768,2024-04-19,4747,12,1,37,202.35,121.89733686983894,4510.201464184041,1,0,0,0,Mid,1,7
5623,2024-01-29,1816,11,0,138,161.56,12.755126631446997,1760.2074751396856,1,1,0,0,High,4,1
1606,2023-04-25,4747,11,0,89,203.76,19.210494246983554,1709.7339879815363,1,3,0,0,High,4,1
1734,2023-05-04,2750,12,0,72,121.72625000000004,153.75207574407557,11070.149453573442,1,2,0,0,Mid,1,7
9342,2024-10-22,4700,5,1,120,185.49,46.429362392175584,5571.52348706107,0,3,0,0,High,1,2
3813,2023-10-04,4747,5,0,72,206.12,115.28865821176753,8300.783391247262,1,4,0,0,High,1,2
9625,2024-11-12,2822,17,0,81,121.72625000000004,139.0054415357314,11259.440764394243,1,3,0,0,Mid,4,6
1762,2023-05-08,3938,8,0,221,169.7,317.5974383446467,70189.03387416693,1,1,0,0,High,4,1
5402,2024-01-16,4747,6,1,152,204.66,137.6934880287649,20929.410180372266,1,3,0,0,Mid,1,2
2740,2023-07-19,845,17,0,35,141.54,190.9582647331775,6683.539265661212,1,4,0,0,Mid,4,6
2473,2023-06-29,3363,5,0,58,188.0,118.9502695401582,6899.115633329176,1,2,0,0,High,1,2
6739,2024-04-18,4955,5,1,413,204.76,57.57392591191407,23778.03140162051,1,2,0,0,High,1,2
6892,2024-04-30,845,5,1,123,184.02,60.790624652642165,7477.246832274986,1,3,0,0,High,1,2
7944,2024-07-15,4066,5,0,661,242.75,46.9219401634153,31015.402448017514,1,1,0,0,High,1,2
4207,2023-11-01,4023,8,1,118,201.12,348.2218568118279,41090.17910379569,1,4,0,0,High,4,1
6372,2024-03-22,1513,8,0,70,181.39,442.370455387573,30965.931877130108,1,0,0,0,High,4,1
233,2023-01-17,3788,5,0,402,267.17625,133.89312833496604,53825.03759065635,1,3,0,0,High,1,2
8259,2024-08-07,193,9,1,155,250.56,231.5544747889668,35890.94359228985,1,4,0,0,High,0,5
7562,2024-06-17,1936,17,0,930,267.17625,114.52061114592748,106504.16836571255,1,1,0,0,Mid,4,6
6169,2024-03-07,4023,17,0,698,191.94,154.9825742231547,108177.83680776198,1,2,0,0,Mid,4,6
3597,2023-09-18,4747,11,1,29,200.56,11.477476346081133,332.84681403635284,1,1,0,0,High,4,1
6289,2024-03-15,2378,16,0,105,121.72625000000004,129.69247446122458,13617.70981842858,1,0,0,0,Mid,3,3
4633,2023-11-29,4023,12,1,18,189.47,126.49018391673398,2276.823310501212,1,4,0,0,Mid,1,7
126,2023-01-09,4747,12,1,59,222.18,157.1485046595915,9271.7617749159,1,1,0,0,Mid,1,7
